Date,Time,2050012,2044813,2051151,2052038,2052047,2052309,2052487,2052495,2052511
11/22/2015,5:10:00,103.923,104.12,104.063,104.004,103.971,103.971,103.946,104.03,104.05
11/22/2015,5:15:00,103.925,104.126,104.055,104.014,103.981,103.975,103.958,104.038,104.064
11/22/2015,5:20:00,103.922,104.132,104.046,104.019,103.985,103.973,103.961,104.044,104.069
11/22/2015,5:25:00,103.92,104.131,104.036,104.015,103.978,103.975,103.956,104.035,104.063
11/22/2015,5:30:00,103.909,104.122,104.022,104.006,103.973,103.965,103.949,104.035,104.053
11/22/2015,5:35:00,103.909,104.126,104.015,104.008,103.974,103.963,103.95,104.035,104.056
11/22/2015,5:40:00,103.909,104.127,104.009,104.003,103.964,103.963,103.945,104.026,104.052
11/22/2015,5:45:00,103.907,104.132,104.004,104.009,103.974,103.97,103.957,104.038,104.056
11/22/2015,5:50:00,103.914,104.141,104.003,104.017,103.988,103.975,103.963,104.048,104.069
11/22/2015,5:55:00,103.909,104.134,103.996,104.008,103.976,103.972,103.953,104.034,104.056
11/22/2015,6:00:00,103.912,104.141,103.992,104.015,103.984,103.974,103.96,104.045,104.065
11/22/2015,6:05:00,103.915,104.135,103.989,104.013,103.98,103.976,103.968,104.054,104.071
11/22/2015,6:10:00,103.918,104.125,103.982,104.018,103.981,103.98,103.958,104.045,104.058
11/22/2015,6:15:00,103.918,104.122,104.054,104.023,103.991,103.985,103.969,104.053,104.07
11/22/2015,6:20:00,103.919,104.103,104.059,104.015,104.003,103.982,103.956,104.053,104.07
11/22/2015,6:25:00,103.911,104.099,104.061,104.017,103.999,103.979,103.958,104.043,104.061
11/22/2015,6:30:00,103.917,104.092,104.07,104.022,104.008,103.983,103.969,104.056,104.07
11/22/2015,6:35:00,103.919,104.09,104.074,104.019,104.006,103.986,103.963,104.061,104.078
11/22/2015,6:40:00,103.917,104.083,104.078,104.024,104.01,103.99,103.969,104.053,104.069
11/22/2015,6:45:00,103.921,104.077,104.084,104.029,104.013,103.991,103.974,104.061,104.075
11/22/2015,6:50:00,103.909,104.07,104.072,104.019,104.001,103.982,103.964,104.052,104.066
11/22/2015,6:55:00,103.912,104.066,104.075,104.012,103.995,103.981,103.956,104.044,104.056
11/22/2015,7:00:00,103.91,104.057,104.077,104.015,103.999,103.98,103.96,104.048,104.058
11/22/2015,7:05:00,103.915,104.048,104.088,104.024,104.007,103.985,103.974,104.056,104.069
11/22/2015,7:10:00,103.917,104.055,104.093,104.032,104.01,103.991,103.975,104.061,104.076
11/22/2015,7:15:00,103.918,104.048,104.092,104.019,104,103.993,103.967,104.053,104.062
11/22/2015,7:20:00,103.929,104.059,104.109,104.04,104.013,104.004,103.981,104.067,104.08
11/22/2015,7:25:00,103.933,104.064,104.116,104.046,104.023,104.008,103.992,104.079,104.086
11/22/2015,7:30:00,103.937,104.054,104.121,104.044,104.024,104.01,103.997,104.081,104.088
11/22/2015,7:35:00,103.937,104.058,104.122,104.039,104.029,104.011,103.987,104.082,104.09
11/22/2015,7:40:00,103.936,104.054,104.125,104.043,104.018,104.013,103.987,104.075,104.08
11/22/2015,7:45:00,103.939,104.062,104.125,104.044,104.019,104.011,103.985,104.087,104.077
11/22/2015,7:50:00,103.939,104.096,104.13,104.049,104.03,104.01,103.998,104.082,104.089
11/22/2015,7:55:00,103.942,104.136,104.14,104.055,104.038,104.021,103.991,104.086,104.094
11/22/2015,8:00:00,103.952,104.108,104.14,104.064,104.042,104.028,104.003,104.081,104.097
11/22/2015,8:05:00,103.954,104.122,104.144,104.07,104.04,104.027,104.006,104.1,104.101
11/22/2015,8:10:00,103.959,104.149,104.154,104.07,104.045,104.04,104.008,104.094,104.102
11/22/2015,8:15:00,103.959,104.164,104.148,104.07,104.051,104.035,104.01,104.097,104.106
11/22/2015,8:20:00,103.958,104.192,104.139,104.066,104.042,104.031,104.002,104.088,104.103
11/22/2015,8:25:00,103.974,104.282,104.241,104.073,104.051,104.032,103.994,104.089,104.107
11/22/2015,8:30:00,103.993,104.274,104.256,104.08,104.069,104.046,104.008,104.09,104.111
11/22/2015,8:35:00,104.006,104.274,104.264,104.092,104.081,104.049,104.019,104.099,104.123
11/22/2015,8:40:00,104.021,104.29,104.264,104.103,104.09,104.064,104.014,104.106,104.136
11/22/2015,8:45:00,104.038,104.291,104.277,104.106,104.087,104.076,104.027,104.106,104.134
11/22/2015,8:50:00,104.052,104.302,104.285,104.107,104.09,104.097,104.024,104.099,104.135
11/22/2015,8:55:00,104.066,104.29,104.277,104.112,104.087,104.109,104.017,104.104,104.127
11/22/2015,9:00:00,104.073,104.292,104.277,104.11,104.086,104.126,104.01,104.099,104.122
11/22/2015,9:05:00,104.083,104.283,104.269,104.102,104.089,104.136,103.998,104.085,104.124
11/22/2015,9:10:00,104.098,104.282,104.258,104.098,104.081,104.132,104.002,104.075,104.114
11/22/2015,9:15:00,104.094,104.287,104.259,104.105,104.077,104.129,103.995,104.078,104.104
11/22/2015,9:20:00,104.088,104.281,104.248,104.102,104.07,104.113,103.984,104.071,104.104
11/22/2015,9:25:00,104.08,104.277,104.248,104.092,104.075,104.11,103.984,104.059,104.101
11/22/2015,9:30:00,104.083,104.281,104.247,104.095,104.067,104.111,103.982,104.06,104.095
11/22/2015,9:35:00,104.069,104.267,104.223,104.091,104.073,104.112,103.98,104.077,104.102
11/22/2015,9:40:00,104.086,104.28,104.235,104.091,104.072,104.121,103.989,104.075,104.096
11/22/2015,9:45:00,104.069,104.259,104.248,104.09,104.076,104.118,103.983,104.073,104.095
11/22/2015,9:50:00,104.065,104.254,104.237,104.094,104.075,104.123,103.992,104.073,104.102
11/22/2015,9:55:00,104.065,104.26,104.248,104.103,104.086,104.133,103.994,104.071,104.1
